Regulon,Size,NES,p.value,FDR,Sign
TCEANC2_P,71,0.32,0.75,0.887,+
SRPK1_P,63,0.32,0.751,0.887,+
RHOF_P,25,0.32,0.752,0.887,+
BMPR2_P,43,0.32,0.752,0.888,+
SPHK2_P,89,0.31,0.753,0.888,+
AIMP1_P,83,0.31,0.754,0.888,+
NAB1_P,96,0.31,0.757,0.889,+
CDK11A_P,165,0.31,0.757,0.889,+
CNOT3_P,98,0.31,0.758,0.889,+
PLCG1_P,71,0.31,0.758,0.889,+
SOX9_P,78,0.31,0.76,0.891,+
ZNF655_P,45,0.3,0.761,0.891,+
ZFP90_P,65,0.3,0.762,0.891,+
NCOA5_P,122,0.3,0.763,0.891,+
NDEL1_P,102,0.3,0.764,0.891,+
CDC42BPB_P,46,0.3,0.764,0.891,+
FCGRT_P,52,0.3,0.764,0.891,+
DNAJB6_P,142,0.3,0.764,0.891,+
CC2D1A_P,60,0.3,0.765,0.891,+
EOMES_P,57,0.3,0.765,0.891,+
LY6E_P,35,0.3,0.766,0.891,+
ATXN3_P,368,0.29,0.768,0.892,+
CCNH_P,30,0.29,0.768,0.892,+
SAP30_P,191,0.29,0.771,0.893,+
SORL1_P,31,0.29,0.771,0.893,+
UBP1_P,41,0.29,0.772,0.893,+
MED14_P,43,0.29,0.772,0.893,+
SKI_P,47,0.29,0.773,0.893,+
CXXC1_P,55,0.29,0.773,0.893,+
STK38L_P,43,0.29,0.775,0.894,+
RAP2B_P,47,0.28,0.777,0.894,+
SMARCA4_P,92,0.28,0.777,0.894,+
ALMS1_P,74,0.28,0.777,0.894,+
ARFIP2_P,38,0.28,0.778,0.895,+
CEP57_P,43,0.28,0.779,0.895,+
ZFP36L2_P,77,0.28,0.78,0.895,+
CTNNA1_P,43,0.28,0.78,0.895,+
CREG1_P,250,0.28,0.781,0.896,+
ASB13_P,39,0.28,0.781,0.896,+
NFYC_P,105,0.28,0.783,0.896,+
SORCS2_P,46,0.27,0.784,0.896,+
MED15_P,197,0.27,0.784,0.896,+
PDK1_P,63,0.27,0.784,0.896,+
BAX_P,28,0.27,0.785,0.897,+
AEBP2_P,71,0.27,0.786,0.897,+
TXNDC17_P,93,0.27,0.787,0.899,+
PPP1R10_P,130,0.27,0.788,0.899,+
ZNF827_P,76,0.27,0.789,0.899,+
IGHMBP2_P,218,0.27,0.79,0.9,+
NSMAF_P,42,0.27,0.791,0.9,+
ARHGAP39_P,70,0.26,0.791,0.9,+
FZD7_P,54,0.26,0.792,0.9,+
YWHAB_P,36,0.26,0.794,0.901,+
RALB_P,40,0.26,0.794,0.901,+
ZCCHC6_P,97,0.25,0.8,0.905,+
HNRNPDL_P,108,0.25,0.801,0.905,+
FADD_P,57,0.25,0.801,0.905,+
RIN2_P,34,0.25,0.801,0.905,+
TFB1M_P,145,0.24,0.807,0.91,+
BANP_P,49,0.24,0.808,0.91,+
DNTTIP2_P,147,0.24,0.808,0.91,+
CCNC_P,105,0.24,0.81,0.911,+
PRKD3_P,39,0.24,0.811,0.912,+
RAB8A_P,41,0.24,0.813,0.913,+
MEF2D_P,67,0.23,0.815,0.914,+
TOPORS_P,33,0.23,0.817,0.915,+
BCL11B_P,87,0.23,0.818,0.915,+
PRRX1_P,97,0.23,0.821,0.917,+
IKBKAP_P,42,0.22,0.822,0.918,+
MLF1_P,161,0.22,0.823,0.918,+
MORF4L2_P,181,0.22,0.824,0.918,+
NUP62_P,62,0.22,0.824,0.918,+
YBX2_P,159,0.22,0.825,0.918,+
SUPT20H_P,51,0.22,0.827,0.919,+
PLEKHA1_P,75,0.21,0.833,0.923,+
ZNF282_P,28,0.21,0.833,0.923,+
MTA1_P,105,0.21,0.836,0.925,+
ZNF687_P,28,0.21,0.836,0.925,+
TAF6L_P,55,0.2,0.838,0.925,+
GBF1_P,44,0.2,0.839,0.925,+
TBC1D13_P,42,0.2,0.839,0.925,+
GTF2I_P,26,0.2,0.839,0.925,+
BAZ2A_P,26,0.2,0.84,0.926,+
UBE2V1_P,78,0.2,0.843,0.927,+
CRTC2_P,38,0.2,0.844,0.928,+
DVL1_P,67,0.19,0.846,0.929,+
NSMCE3_P,105,0.19,0.851,0.933,+
GRK2_P,31,0.19,0.851,0.933,+
SMARCC2_P,62,0.18,0.853,0.934,+
FGG_P,54,0.18,0.856,0.935,+
ERC1_P,41,0.18,0.857,0.936,+
CEBPB_P,153,0.18,0.858,0.936,+
ZCCHC10_P,97,0.18,0.86,0.937,+
SPEN_P,59,0.18,0.86,0.937,+
ZNF407_P,28,0.18,0.861,0.937,+
CARD19_P,42,0.17,0.862,0.937,+
MAPK14_P,45,0.17,0.862,0.938,+
ZNF639_P,155,0.17,0.868,0.941,+
PSPC1_P,113,0.16,0.869,0.941,+
PLEK2_P,64,0.16,0.87,0.942,+
PLCH2_P,54,0.16,0.871,0.942,+
ASMTL_P,56,0.16,0.873,0.942,+
TXNRD1_P,162,0.16,0.876,0.944,+
TRIM27_P,32,0.15,0.878,0.945,+
CDH13_P,86,0.15,0.88,0.946,+
MST1R_P,40,0.15,0.881,0.946,+
GPS2_P,30,0.15,0.884,0.949,+
TAF12_P,69,0.15,0.885,0.949,+
NFATC2IP_P,98,0.14,0.887,0.951,+
RASA1_P,59,0.14,0.888,0.951,+
USP16_P,116,0.14,0.888,0.951,+
HACD3_P,57,0.14,0.89,0.952,+
HIVEP3_P,84,0.13,0.895,0.956,+
TMED1_P,33,0.13,0.896,0.956,+
PTPRS_P,56,0.13,0.896,0.956,+
USP9X_P,33,0.13,0.899,0.957,+
HIST1H1C_P,25,0.12,0.902,0.958,+
ZNF706_P,77,0.12,0.903,0.958,+
BCL7A_P,186,0.12,0.904,0.959,+
TCF3_P,96,0.12,0.907,0.961,+
CEP290_P,265,0.12,0.907,0.961,+
TBL1XR1_P,132,0.12,0.908,0.961,+
ZNF22_P,92,0.11,0.909,0.962,+
SNF8_P,55,0.11,0.91,0.962,+
IFT52_P,37,0.11,0.91,0.962,+
HIRA_P,31,0.11,0.911,0.963,+
PTPN1_P,49,0.11,0.912,0.963,+
TBC1D25_P,61,0.11,0.912,0.963,+
PMS2_P,50,0.11,0.913,0.963,+
OCRL_P,36,0.11,0.914,0.963,+
ARNT_P,29,0.11,0.916,0.965,+
PDCL_P,35,0.1,0.917,0.965,+
PAK1_P,57,0.1,0.917,0.965,+
ATN1_P,57,0.1,0.92,0.966,+
DPF2_P,37,0.1,0.92,0.966,+
PRMT7_P,54,0.1,0.922,0.967,+
RBM10_P,57,0.1,0.923,0.967,+
ATF3_P,37,0.1,0.923,0.967,+
NCK2_P,47,0.1,0.923,0.967,+
VGLL4_P,196,0.1,0.923,0.967,+
EVI5_P,43,0.09,0.927,0.97,+
BRCC3_P,64,0.09,0.928,0.97,+
ZNF574_P,44,0.09,0.929,0.97,+
SFN_P,220,0.08,0.934,0.973,+
RNF4_P,48,0.08,0.935,0.974,+
ZRANB2_P,129,0.08,0.938,0.974,+
PHIP_P,80,0.08,0.938,0.974,+
CHURC1_P,125,0.08,0.939,0.974,+
YY1_P,80,0.08,0.94,0.974,+
MAPK12_P,60,0.07,0.941,0.974,+
ATF6_P,42,0.07,0.941,0.974,+
PRPF6_P,79,0.07,0.943,0.975,+
DIDO1_P,38,0.07,0.944,0.976,+
UNC119_P,69,0.07,0.947,0.977,+
ACAP2_P,122,0.07,0.947,0.977,+
GDI1_P,65,0.06,0.949,0.978,+
RAB18_P,38,0.06,0.954,0.982,+
PYGO2_P,185,0.06,0.954,0.982,+
BDP1_P,84,0.05,0.956,0.983,+
ASB3_P,81,0.05,0.957,0.983,+
KDM5B_P,151,0.05,0.958,0.983,+
DVL3_P,61,0.05,0.958,0.983,+
PI4KA_P,47,0.05,0.958,0.983,+
PCSK9_P,53,0.05,0.959,0.983,+
ING1_P,75,0.05,0.959,0.983,+
WLS_P,56,0.05,0.961,0.983,+
SHB_P,47,0.05,0.962,0.983,+
PLXNB2_P,69,0.05,0.963,0.983,+
MEAF6_P,65,0.05,0.963,0.983,+
CDKN2C_P,122,0.05,0.963,0.983,+
PHLDA3_P,54,0.05,0.963,0.983,+
SEPT9_P,45,0.05,0.964,0.983,+
XPA_P,63,0.04,0.965,0.983,+
C1D_P,45,0.04,0.965,0.983,+
GNB2_P,35,0.04,0.965,0.983,+
TMEM102_P,37,0.04,0.965,0.983,+
MSRB2_P,126,0.04,0.966,0.983,+
ROBO1_P,52,0.04,0.968,0.984,+
RGL2_P,32,0.04,0.969,0.985,+
ZBTB33_P,59,0.03,0.974,0.987,+
YAF2_P,163,0.03,0.976,0.988,+
PHF12_P,178,0.03,0.978,0.99,+
PFDN1_P,35,0.03,0.979,0.99,+
CD101_P,25,0.03,0.98,0.99,+
DLX3_P,163,0.02,0.981,0.99,+
ZNF646_P,35,0.02,0.981,0.99,+
APC_P,62,0.02,0.986,0.993,+
NECTIN2_P,57,0.01,0.989,0.996,+
BCLAF1_P,50,0.01,0.989,0.996,+
BIRC2_P,33,0.01,0.99,0.996,+
RBM38_P,57,0.01,0.992,0.997,+
CARM1_P,61,0.01,0.994,0.998,+
PLXNB1_P,59,0.01,0.995,0.998,+
MECP2_P,72,0.01,0.995,0.998,+
CD47_P,71,0,0.996,0.998,-
YBX1_P,51,0,0.998,1,-
ZNF134_P,26,0,0.999,1,-
RAPGEF1_P,51,0,0.999,1,-
ARHGEF19_P,74,0,1,1,-
ZCCHC7_P,48,0,0.999,1,-
VAV2_P,54,0,0.996,0.998,-
CHD6_P,148,0.01,0.996,0.998,-
ZNF746_P,79,0.01,0.995,0.998,-
GUCY1B3_P,31,0.01,0.993,0.997,-
CLTCL1_P,47,0.01,0.991,0.996,-
RNF141_P,75,0.01,0.991,0.996,-
HDAC1_P,66,0.01,0.99,0.996,-
SEMA4C_P,79,0.01,0.989,0.996,-
TFE3_P,94,0.02,0.984,0.993,-
BTG1_P,144,0.02,0.983,0.991,-
ZMYND8_P,30,0.02,0.981,0.99,-
CTGF_P,28,0.03,0.98,0.99,-
MCL1_P,49,0.03,0.979,0.99,-
FGB_P,44,0.03,0.978,0.99,-
NONO_P,107,0.03,0.976,0.988,-
PGRMC2_P,28,0.03,0.975,0.988,-
MED12_P,165,0.03,0.974,0.987,-
RASA3_P,27,0.03,0.973,0.987,-
POLR3C_P,206,0.03,0.972,0.987,-
AMFR_P,47,0.03,0.972,0.987,-
ZGPAT_P,39,0.04,0.971,0.987,-
EFNA1_P,50,0.04,0.97,0.986,-
UBE2L3_P,49,0.04,0.967,0.984,-
SLIT2_P,34,0.04,0.967,0.984,-
RCAN1_P,88,0.04,0.965,0.983,-
CITED2_P,100,0.04,0.965,0.983,-
RHOQ_P,56,0.05,0.961,0.983,-
CEBPD_P,36,0.05,0.961,0.983,-
ZCCHC9_P,87,0.05,0.96,0.983,-
LDLRAP1_P,66,0.05,0.959,0.983,-
CNIH4_P,33,0.05,0.959,0.983,-
NR2C1_P,68,0.05,0.958,0.983,-
CEBPG_P,47,0.06,0.956,0.983,-
EXT1_P,44,0.06,0.955,0.982,-
BRAF_P,39,0.06,0.954,0.982,-
TBL1X_P,90,0.06,0.948,0.977,-
PPP2R5D_P,41,0.07,0.948,0.977,-
NEDD4_P,58,0.07,0.947,0.977,-
RABL6_P,48,0.07,0.947,0.977,-
SOS1_P,77,0.07,0.946,0.977,-
CELSR2_P,66,0.07,0.944,0.976,-
TBC1D22A_P,59,0.07,0.942,0.975,-
RBFOX2_P,48,0.07,0.941,0.974,-
RNF138_P,65,0.08,0.939,0.974,-
SAP30L_P,162,0.08,0.939,0.974,-
ZDHHC4_P,41,0.08,0.938,0.974,-
ADCY3_P,73,0.08,0.937,0.974,-
SUPT6H_P,61,0.08,0.937,0.974,-
SAFB2_P,99,0.08,0.936,0.974,-
ARHGEF10_P,32,0.08,0.936,0.974,-
PTK2_P,37,0.08,0.935,0.974,-
INPP4A_P,50,0.08,0.934,0.973,-
JUND_P,49,0.08,0.932,0.972,-
ZRSR2_P,63,0.09,0.931,0.971,-
ZCCHC3_P,74,0.09,0.93,0.971,-
SRA1_P,27,0.09,0.93,0.97,-
RUNX3_P,120,0.09,0.929,0.97,-
RAB2A_P,33,0.09,0.929,0.97,-
SNX27_P,47,0.09,0.928,0.97,-
BNIP3_P,37,0.09,0.928,0.97,-
PIN1_P,26,0.09,0.926,0.969,-
GAS7_P,144,0.1,0.922,0.967,-
STAT3_P,34,0.1,0.92,0.966,-
GATAD1_P,70,0.1,0.919,0.966,-
LDB1_P,42,0.1,0.918,0.965,-
BAP1_P,36,0.11,0.915,0.963,-
MESDC2_P,35,0.11,0.914,0.963,-
CLP1_P,63,0.11,0.914,0.963,-
RXRA_P,45,0.11,0.914,0.963,-
FOS_P,32,0.11,0.912,0.963,-
KEAP1_P,119,0.12,0.906,0.961,-
SCRIB_P,32,0.12,0.906,0.961,-
MAPK11_P,37,0.12,0.905,0.96,-
DGKE_P,64,0.12,0.903,0.959,-
ZDBF2_P,27,0.12,0.902,0.958,-
SOX13_P,97,0.12,0.901,0.958,-
ZCRB1_P,42,0.13,0.9,0.958,-
IRF2_P,70,0.13,0.9,0.958,-
BAG4_P,30,0.13,0.9,0.958,-
POLR2A_P,64,0.13,0.899,0.957,-
KDM6A_P,32,0.13,0.898,0.957,-
KRT17_P,113,0.13,0.897,0.956,-
TRAF2_P,57,0.13,0.894,0.955,-
TAF1_P,57,0.13,0.894,0.955,-
TAF1D_P,57,0.14,0.892,0.953,-
TCEAL3_P,126,0.14,0.891,0.952,-
CCT6B_P,84,0.14,0.889,0.952,-
ARHGEF16_P,28,0.14,0.889,0.951,-
TCEAL4_P,108,0.14,0.887,0.951,-
OTUD7B_P,25,0.15,0.884,0.949,-
SUPT5H_P,63,0.15,0.883,0.949,-
ZBTB1_P,30,0.15,0.88,0.946,-
PAF1_P,86,0.15,0.879,0.945,-
KRAS_P,37,0.15,0.877,0.945,-
ADAMTS1_P,28,0.15,0.877,0.945,-
MED13L_P,142,0.16,0.876,0.944,-
CBFA2T2_P,90,0.16,0.875,0.944,-
BCL10_P,60,0.16,0.875,0.944,-
CDC42BPA_P,35,0.16,0.873,0.942,-
TFAP2A_P,95,0.16,0.873,0.942,-
MFN2_P,63,0.16,0.873,0.942,-
PAK3_P,33,0.16,0.872,0.942,-
ZC3H4_P,54,0.16,0.871,0.942,-
RAB40C_P,69,0.16,0.871,0.942,-
FADS1_P,219,0.17,0.868,0.941,-
ARID5B_P,37,0.17,0.868,0.941,-
ZNF691_P,47,0.17,0.867,0.941,-
MSL3_P,75,0.17,0.866,0.939,-
ZNF184_P,37,0.17,0.865,0.939,-
HTT_P,44,0.17,0.864,0.938,-
HCAR2_P,38,0.17,0.864,0.938,-
ZCCHC24_P,196,0.17,0.863,0.938,-
ATRX_P,99,0.17,0.862,0.937,-
MED31_P,33,0.17,0.861,0.937,-
HMGN1_P,102,0.18,0.858,0.936,-
EPC2_P,126,0.18,0.857,0.936,-
ARAP1_P,39,0.18,0.857,0.936,-
PPP2R5C_P,84,0.18,0.855,0.934,-
ZSCAN10_P,73,0.18,0.854,0.934,-
BLOC1S2_P,71,0.18,0.854,0.934,-
TERF1_P,100,0.19,0.853,0.934,-
FOXA2_P,74,0.19,0.853,0.934,-
MLST8_P,84,0.19,0.852,0.933,-
MDM4_P,224,0.19,0.852,0.933,-
HOXB4_P,73,0.19,0.851,0.933,-
ATXN7L3_P,144,0.19,0.848,0.932,-
GIGYF1_P,45,0.2,0.844,0.928,-
TRADD_P,67,0.2,0.843,0.928,-
CASP10_P,49,0.2,0.841,0.926,-
CPE_P,45,0.2,0.841,0.926,-
ERCC2_P,133,0.2,0.84,0.926,-
ASB1_P,49,0.21,0.837,0.925,-
PIK3C3_P,26,0.21,0.837,0.925,-
MBTD1_P,184,0.21,0.836,0.925,-
WNT4_P,80,0.21,0.836,0.925,-
FNTA_P,29,0.21,0.834,0.924,-
SUDS3_P,87,0.21,0.832,0.922,-
MAML2_P,27,0.21,0.832,0.922,-
MCC_P,42,0.21,0.832,0.922,-
RAB19_P,34,0.22,0.829,0.92,-
MIF_P,57,0.22,0.828,0.92,-
TSC1_P,32,0.22,0.828,0.919,-
ZNF276_P,94,0.22,0.827,0.919,-
MAFF_P,88,0.22,0.827,0.919,-
PIAS2_P,106,0.22,0.826,0.919,-
IMPA2_P,87,0.22,0.825,0.918,-
MNT_P,79,0.22,0.824,0.918,-
SH3RF1_P,29,0.22,0.823,0.918,-
ZMYM3_P,45,0.22,0.822,0.918,-
RAB11B_P,30,0.23,0.821,0.917,-
KLK6_P,96,0.23,0.82,0.917,-
MED29_P,87,0.23,0.818,0.915,-
KDM3A_P,32,0.23,0.817,0.915,-
RFX1_P,96,0.23,0.817,0.915,-
CDKN1C_P,41,0.23,0.816,0.915,-
CFLAR_P,49,0.23,0.816,0.915,-
PKP1_P,126,0.23,0.815,0.915,-
TAOK2_P,70,0.23,0.814,0.914,-
GRAP_P,33,0.24,0.813,0.913,-
PTOV1_P,71,0.24,0.81,0.911,-
SS18_P,43,0.24,0.809,0.911,-
SNAPC5_P,61,0.25,0.805,0.908,-
RANGAP1_P,87,0.25,0.803,0.906,-
ABT1_P,62,0.25,0.802,0.906,-
FGFR2_P,45,0.25,0.801,0.905,-
RCOR1_P,351,0.25,0.799,0.905,-
ZCCHC8_P,111,0.26,0.798,0.904,-
NR2F6_P,79,0.26,0.798,0.904,-
ARHGAP22_P,70,0.26,0.797,0.903,-
TPM3_P,83,0.26,0.795,0.901,-
PDE4A_P,37,0.26,0.795,0.901,-
TFPT_P,67,0.26,0.794,0.901,-
ZNF668_P,120,0.26,0.793,0.9,-
COMMD7_P,50,0.26,0.792,0.9,-
AIDA_P,36,0.27,0.79,0.9,-
MLLT10_P,63,0.27,0.789,0.899,-
RNF14_P,58,0.27,0.788,0.899,-
BCR_P,41,0.27,0.785,0.897,-
CCDC88C_P,75,0.27,0.784,0.896,-
NFKB1_P,29,0.27,0.783,0.896,-
SOX2_P,352,0.28,0.783,0.896,-
OSTF1_P,28,0.28,0.781,0.896,-
PIP4K2B_P,58,0.28,0.778,0.894,-
SIN3B_P,189,0.28,0.778,0.894,-
DGKQ_P,54,0.28,0.777,0.894,-
FER_P,41,0.28,0.776,0.894,-
RAB38_P,53,0.28,0.776,0.894,-
TBC1D8_P,71,0.29,0.775,0.894,-
THAP11_P,58,0.29,0.773,0.893,-
BCL6_P,65,0.29,0.772,0.893,-
NMRAL1_P,93,0.29,0.771,0.893,-
SDCBP_P,55,0.29,0.77,0.893,-
CERS3_P,299,0.29,0.769,0.892,-
PI4KB_P,36,0.29,0.769,0.892,-
TCF25_P,104,0.29,0.768,0.892,-
ZNF3_P,77,0.3,0.767,0.892,-
PRMT6_P,163,0.3,0.766,0.891,-
PLEKHG5_P,50,0.3,0.766,0.891,-
MTSS1L_P,37,0.3,0.764,0.891,-
RHPN2_P,64,0.3,0.763,0.891,-
ZNF526_P,47,0.3,0.763,0.891,-
KDM5C_P,47,0.3,0.763,0.891,-
TRHDE_P,44,0.3,0.763,0.891,-
LANCL2_P,61,0.3,0.761,0.891,-
PLEKHG4_P,105,0.31,0.757,0.889,-
TFCP2L1_P,63,0.31,0.756,0.889,-
RAB6B_P,102,0.31,0.756,0.889,-
SPHK1_P,42,0.31,0.755,0.889,-
FYN_P,38,0.31,0.755,0.889,-
ASB6_P,39,0.31,0.753,0.888,-
MLX_P,69,0.31,0.753,0.888,-
NFATC2_P,173,0.32,0.752,0.888,-
SMAD5_P,25,0.32,0.751,0.887,-
IRF2BP1_P,224,0.32,0.749,0.886,-
SH2D3A_P,52,0.32,0.747,0.885,-
PYCARD_P,62,0.33,0.745,0.883,-
YY1AP1_P,28,0.33,0.745,0.883,-
SMARCAL1_P,167,0.33,0.743,0.882,-
RCBTB1_P,98,0.33,0.742,0.882,-
MAPK7_P,26,0.33,0.742,0.882,-
PCBP1_P,27,0.34,0.737,0.879,-
ZNF330_P,63,0.34,0.737,0.879,-
ZNF562_P,27,0.34,0.736,0.879,-
ZFHX3_P,25,0.34,0.735,0.878,-
ZNF638_P,47,0.34,0.735,0.878,-
TFDP2_P,110,0.34,0.733,0.877,-
PCSK1N_P,48,0.34,0.732,0.877,-
NOTCH3_P,66,0.34,0.731,0.876,-
TBC1D20_P,39,0.34,0.731,0.876,-
LTBR_P,44,0.35,0.729,0.875,-
GPBP1_P,68,0.35,0.727,0.875,-
ZNF446_P,104,0.35,0.727,0.875,-
TNK2_P,54,0.35,0.725,0.874,-
CERK_P,73,0.35,0.724,0.874,-
PAFAH1B1_P,35,0.35,0.723,0.874,-
FKBP8_P,50,0.35,0.723,0.874,-
HSD3B1_P,41,0.36,0.722,0.873,-
ZNF131_P,42,0.36,0.721,0.872,-
TIRAP_P,35,0.36,0.718,0.871,-
KLF6_P,76,0.36,0.717,0.871,-
EVI5L_P,53,0.36,0.717,0.871,-
ZNF512B_P,39,0.36,0.716,0.87,-
CIZ1_P,81,0.36,0.716,0.87,-
CAMKK2_P,36,0.36,0.715,0.87,-
NCOA7_P,171,0.37,0.714,0.87,-
ARHGEF37_P,82,0.37,0.713,0.868,-
SMAD2_P,42,0.37,0.712,0.868,-
ATXN7_P,54,0.37,0.712,0.868,-
DTX3_P,69,0.37,0.71,0.867,-
ZNF174_P,54,0.37,0.71,0.867,-
ARL3_P,62,0.37,0.708,0.866,-
TPM4_P,38,0.38,0.705,0.865,-
RAB32_P,55,0.38,0.704,0.865,-
ELP5_P,26,0.38,0.703,0.863,-
RRAGC_P,159,0.38,0.701,0.862,-
CASZ1_P,61,0.39,0.699,0.86,-
ERN1_P,42,0.39,0.696,0.857,-
VAPB_P,31,0.39,0.696,0.857,-
ZNF768_P,93,0.39,0.694,0.856,-
BCL2L13_P,47,0.4,0.691,0.855,-
MED7_P,37,0.4,0.691,0.855,-
GNG5_P,43,0.4,0.691,0.855,-
YWHAH_P,42,0.4,0.691,0.855,-
FRYL_P,164,0.4,0.691,0.855,-
HMGCR_P,71,0.4,0.689,0.855,-
NFX1_P,28,0.41,0.685,0.852,-
COLEC12_P,38,0.41,0.685,0.852,-
MYSM1_P,42,0.41,0.685,0.852,-
PIKFYVE_P,93,0.41,0.683,0.851,-
RABIF_P,45,0.41,0.682,0.851,-
TEAD3_P,54,0.41,0.682,0.851,-
VLDLR_P,58,0.41,0.681,0.85,-
ZFC3H1_P,49,0.41,0.68,0.849,-
TFEB_P,61,0.42,0.677,0.847,-
SGSM3_P,52,0.42,0.675,0.846,-
TCEB2_P,198,0.42,0.674,0.846,-
RAP1GAP_P,58,0.42,0.673,0.846,-
NFATC1_P,83,0.42,0.673,0.846,-
CNTN1_P,26,0.42,0.672,0.846,-
MINK1_P,35,0.43,0.67,0.844,-
BAZ2B_P,67,0.43,0.669,0.843,-
CSNK1G2_P,62,0.43,0.669,0.843,-
PKIG_P,56,0.43,0.669,0.843,-
TSC2_P,59,0.43,0.669,0.843,-
GNA13_P,27,0.43,0.668,0.843,-
PLP2_P,31,0.44,0.663,0.84,-
SCAI_P,136,0.44,0.663,0.84,-
CORO2A_P,47,0.44,0.663,0.84,-
PSMC5_P,35,0.44,0.662,0.84,-
PLCD3_P,47,0.44,0.66,0.839,-
JUN_P,35,0.44,0.66,0.839,-
EVL_P,38,0.44,0.659,0.839,-
SFPQ_P,152,0.44,0.658,0.839,-
DNAJA3_P,40,0.44,0.657,0.838,-
EDARADD_P,50,0.45,0.655,0.837,-
CAP2_P,75,0.45,0.651,0.833,-
TDP2_P,45,0.45,0.65,0.833,-
BCL9L_P,70,0.45,0.65,0.833,-
ZFYVE1_P,57,0.45,0.649,0.832,-
SH2B2_P,33,0.46,0.648,0.832,-
RASSF10_P,56,0.46,0.648,0.832,-
PLAA_P,43,0.46,0.645,0.831,-
RFXAP_P,44,0.46,0.645,0.831,-
GRB10_P,26,0.46,0.644,0.831,-
FLI1_P,106,0.46,0.643,0.831,-
RRAD_P,26,0.46,0.642,0.831,-
VCP_P,31,0.47,0.639,0.83,-
ZC3H12C_P,43,0.47,0.637,0.829,-
PPP1R2_P,29,0.47,0.637,0.829,-
ZKSCAN1_P,55,0.47,0.636,0.829,-
ZNF467_P,82,0.47,0.635,0.829,-
TGM2_P,30,0.48,0.635,0.829,-
ADCY9_P,29,0.48,0.633,0.827,-
LIN54_P,89,0.48,0.633,0.827,-
LZTS2_P,57,0.48,0.632,0.827,-
EPHB6_P,66,0.48,0.632,0.827,-
IFI27_P,52,0.48,0.63,0.825,-
COPRS_P,49,0.48,0.628,0.825,-
CTBP1_P,26,0.49,0.627,0.823,-
USP20_P,53,0.49,0.627,0.823,-
ARL6_P,56,0.49,0.626,0.823,-
NCOA1_P,148,0.49,0.626,0.823,-
PITPNM1_P,58,0.49,0.625,0.823,-
CNKSR1_P,49,0.49,0.625,0.823,-
RAC1_P,25,0.49,0.624,0.823,-
TFAP2C_P,88,0.49,0.622,0.822,-
C18orf32_P,45,0.49,0.622,0.822,-
SPTBN1_P,34,0.5,0.62,0.82,-
ZFYVE19_P,45,0.5,0.619,0.82,-
PRKCZ_P,44,0.5,0.618,0.82,-
RIN1_P,60,0.5,0.618,0.82,-
PLEKHH3_P,44,0.5,0.617,0.819,-
PIR_P,330,0.5,0.615,0.816,-
AGPAT2_P,43,0.5,0.614,0.816,-
PPP2R5A_P,38,0.51,0.612,0.814,-
GMEB2_P,162,0.51,0.609,0.812,-
TULP3_P,48,0.51,0.609,0.812,-
MSI2_P,55,0.51,0.607,0.81,-
BST2_P,41,0.51,0.607,0.81,-
ARFGAP3_P,43,0.52,0.605,0.809,-
ACAP3_P,36,0.52,0.604,0.809,-
DST_P,32,0.52,0.601,0.807,-
ZNF217_P,42,0.52,0.6,0.806,-
DDAH2_P,61,0.53,0.597,0.804,-
MTA3_P,83,0.53,0.596,0.803,-
KLF4_P,37,0.53,0.595,0.803,-
SUPT4H1_P,28,0.53,0.595,0.803,-
SETD1B_P,66,0.53,0.595,0.803,-
RNF6_P,43,0.53,0.594,0.803,-
YWHAQ_P,59,0.54,0.592,0.801,-
IRX5_P,65,0.54,0.59,0.799,-
PREB_P,63,0.55,0.586,0.796,-
EML4_P,65,0.55,0.586,0.796,-
ZBTB40_P,38,0.55,0.584,0.796,-
GOLT1B_P,37,0.55,0.584,0.796,-
ELP4_P,105,0.55,0.581,0.794,-
PER1_P,51,0.55,0.579,0.793,-
YWHAE_P,36,0.55,0.579,0.793,-
POLR2L_P,149,0.56,0.577,0.792,-
DGKA_P,47,0.56,0.577,0.792,-
ZFAND1_P,66,0.56,0.574,0.79,-
TOLLIP_P,57,0.56,0.573,0.79,-
RALBP1_P,27,0.56,0.573,0.79,-
INVS_P,32,0.56,0.573,0.79,-
ETS2_P,72,0.56,0.573,0.79,-
DFFB_P,71,0.57,0.572,0.79,-
DEPDC5_P,56,0.57,0.571,0.79,-
CNOT4_P,45,0.57,0.569,0.789,-
IFT88_P,49,0.57,0.568,0.788,-
NSD1_P,46,0.57,0.567,0.788,-
UBE3A_P,48,0.57,0.567,0.788,-
ING5_P,216,0.57,0.567,0.788,-
NFATC4_P,76,0.58,0.565,0.788,-
CYTH2_P,38,0.58,0.565,0.788,-
RAB5A_P,30,0.58,0.564,0.788,-
PAFAH1B2_P,56,0.58,0.563,0.788,-
BHLHE40_P,56,0.58,0.561,0.788,-
BCL9_P,81,0.59,0.558,0.785,-
CANT1_P,52,0.59,0.557,0.784,-
GPBP1L1_P,56,0.59,0.556,0.783,-
CASKIN1_P,85,0.59,0.556,0.783,-
OPTN_P,52,0.59,0.555,0.783,-
JDP2_P,51,0.6,0.549,0.778,-
MAPK8IP3_P,47,0.6,0.545,0.775,-
ARHGEF5_P,37,0.61,0.545,0.775,-
ARHGAP28_P,33,0.61,0.545,0.775,-
TEAD4_P,42,0.61,0.544,0.775,-
